canonical_task_id,roles,harness,model,variant,job_id,trial_name,resolved,total_tokens,cost_usd,duration_seconds,archive_member,trace_path,status,compressed_bytes,uncompressed_bytes,sha256,error
astropy__astropy-12907,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,astropy__astropy-12907__mLQqAHP,True,67233,,145,run/astropy__astropy-12907__mLQqAHP/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/astropy__astropy-12907__mLQqAHP/trajectory.json.gz,existing,8460,40408,8bdb0a8e78956213b49831ea82b6e8613b9a7d9e91bf2ffe51056d7092b5c6af,
matplotlib__matplotlib-25775,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,matplotlib__matplotlib-25775__4d3605c,True,573815,,302.7,run/matplotlib__matplotlib-25775__4d3605c/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/matplotlib__matplotlib-25775__4d3605c/trajectory.json.gz,downloaded,45564,203018,2a1317a983e0f34d5461d49785404a245501a877809cbd4e7187853221ad5466,
matplotlib__matplotlib-25775,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,matplotlib__matplotlib-25775__CDwcDL8,True,4339690,0.7367,895.6,run/matplotlib__matplotlib-25775__CDwcDL8/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/matplotlib__matplotlib-25775__CDwcDL8/trajectory.json.gz,downloaded,49511,289148,2664be63fda3a7e55dcb90397d0f350cb3a11f3af9f06b985e306dbb06ed92b9,
matplotlib__matplotlib-25960,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,matplotlib__matplotlib-25960__6d1d281,True,558475,,238.2,run/matplotlib__matplotlib-25960__6d1d281/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/matplotlib__matplotlib-25960__6d1d281/trajectory.json.gz,downloaded,24529,120702,d80d2832e76b47c57b5a5cf46414a0df76c0cff79d2e39a13970cef2f42e1176,
matplotlib__matplotlib-25960,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,matplotlib__matplotlib-25960__dNgaWLa,True,2176510,0.3905,805.5,run/matplotlib__matplotlib-25960__dNgaWLa/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/matplotlib__matplotlib-25960__dNgaWLa/trajectory.json.gz,downloaded,33511,189791,f6aedd1849a75649f8a21476565161168bc95bc96f883599f82ed7344c53c594,
matplotlib__matplotlib-26113,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,matplotlib__matplotlib-26113__7b70a52,True,73482,,222.2,run/matplotlib__matplotlib-26113__7b70a52/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/matplotlib__matplotlib-26113__7b70a52/trajectory.json.gz,downloaded,6081,35590,d8f1170178f333c7c02e2c21bd48ac31810e6ba3a857a94782df39db07c94ee0,
matplotlib__matplotlib-26113,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,d9a7b0c70b3b,matplotlib__matplotlib-26113__mgBGd6V,True,83465,0.0238,450.6,run/matplotlib__matplotlib-26113__mgBGd6V/agent/trajectory.json,swebench-verified-winning-traces/d9a7b0c70b3b/matplotlib__matplotlib-26113__mgBGd6V/trajectory.json.gz,downloaded,8545,48584,99a1c7d8ac0aa11eb327e2ecc70f38a5ba0f9115f3d0f874371806713fd1b55f,
matplotlib__matplotlib-26208,token; cost,claude-code,subconscious/glm-5.2,claude-code | subconscious/glm-5.2 | daytona | python,63ca9a349e63,matplotlib__matplotlib-26208__v3Nc2Hc,True,2004826,1.6423,1681.5,run/matplotlib__matplotlib-26208__v3Nc2Hc/agent/trajectory.json,swebench-verified-winning-traces/63ca9a349e63/matplotlib__matplotlib-26208__v3Nc2Hc/trajectory.json.gz,downloaded,54718,444664,cdbc9a8caf82fe867ddbe8f6b5afd107b63980cee21658a9703c52e2349bffca,
matplotlib__matplotlib-26208,time,opencode,subconscious/glm-5.2,opencode | subconscious/glm-5.2 | e2b | python,c57b386851fd,matplotlib__matplotlib-26208__65nMzFx,True,3194098,,535.6,run/matplotlib__matplotlib-26208__65nMzFx/agent/trajectory.json,swebench-verified-winning-traces/c57b386851fd/matplotlib__matplotlib-26208__65nMzFx/trajectory.json.gz,downloaded,72853,321888,367940959b4669a42c1ed562726ccb0eeba575601fa9a45ec0508cfc8e081955,
matplotlib__matplotlib-26291,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,matplotlib__matplotlib-26291__36c2182,True,105763,,149.2,run/matplotlib__matplotlib-26291__36c2182/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/matplotlib__matplotlib-26291__36c2182/trajectory.json.gz,downloaded,9703,47318,77d646b25fb83542578cebbe244cd20aedcf60b21b89dcccc760178a216a9575,
matplotlib__matplotlib-26291,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,matplotlib__matplotlib-26291__x7MkKfv,True,727633,0.1333,261.7,run/matplotlib__matplotlib-26291__x7MkKfv/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/matplotlib__matplotlib-26291__x7MkKfv/trajectory.json.gz,downloaded,22151,121221,fb853f94a34a9c2a2bde081382ea0ec59f5d48b943332e3f2434e7353ca0662e,
matplotlib__matplotlib-26342,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,matplotlib__matplotlib-26342__993c7eb,True,149873,,157.7,run/matplotlib__matplotlib-26342__993c7eb/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/matplotlib__matplotlib-26342__993c7eb/trajectory.json.gz,downloaded,10786,63559,e99092724599632d8988704ae19f5c80104e2fdb123c72abfc04010880ca2dc7,
matplotlib__matplotlib-26342,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,matplotlib__matplotlib-26342__51f1b96,True,152512,,141.2,run/matplotlib__matplotlib-26342__51f1b96/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/matplotlib__matplotlib-26342__51f1b96/trajectory.json.gz,downloaded,11250,63376,8eac382dfa5fc752bff3e9ae91fc13c0b68137463379327a2bc38e1dbda1ea7e,
matplotlib__matplotlib-26342,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,db8d33490582,matplotlib__matplotlib-26342__ERScvZZ,True,241107,0.0511,356.6,run/matplotlib__matplotlib-26342__ERScvZZ/agent/trajectory.json,swebench-verified-winning-traces/db8d33490582/matplotlib__matplotlib-26342__ERScvZZ/trajectory.json.gz,downloaded,16174,92268,8254449dae56c9e4a590be575dcc3df165dfdb3c7bc91c1254abeeb24f2ffb48,
matplotlib__matplotlib-26466,token; time,opencode,subconscious/glm-5.2,opencode | subconscious/glm-5.2 | e2b | python,c57b386851fd,matplotlib__matplotlib-26466__qqYkePh,True,1840784,,785.7,run/matplotlib__matplotlib-26466__qqYkePh/agent/trajectory.json,swebench-verified-winning-traces/c57b386851fd/matplotlib__matplotlib-26466__qqYkePh/trajectory.json.gz,downloaded,46050,198053,8ee18e8d4f786fee0d22fe7fb44e6d461e6e6fd59f045e40b0b4238d98b07f10,
mwaskom__seaborn-3069,token,claude-code,subconscious/glm-5.2,claude-code | subconscious/glm-5.2 | e2b | python,1970c693b4a5,mwaskom__seaborn-3069__30229d2,True,209170,,918,run/mwaskom__seaborn-3069__30229d2/agent/trajectory.json,swebench-verified-winning-traces/1970c693b4a5/mwaskom__seaborn-3069__30229d2/trajectory.json.gz,downloaded,2127,8591,f2377188c2b1fa2bac150c8fc9790c0956e952c5cc7ab005e7c7ed67aeac7dd3,
mwaskom__seaborn-3069,time,claude-code,subconscious/glm-5.2,claude-code | subconscious/glm-5.2 | e2b | python,1d4355e54894,mwaskom__seaborn-3069__FQ5SHpF,True,2832146,10.3274,495.1,run/mwaskom__seaborn-3069__FQ5SHpF/agent/trajectory.json,swebench-verified-winning-traces/1d4355e54894/mwaskom__seaborn-3069__FQ5SHpF/trajectory.json.gz,downloaded,46084,431281,b852ee0ef61fac416a796312ec9edd5345aede53bd4120ae745c68d424e24636,
mwaskom__seaborn-3069,cost,mini-swe-agent,openai/subconscious/tim-qwen3.6-27b,mini-swe-agent | openai/subconscious/tim-qwen3.6-27b | e2b | python,7685d364d232,mwaskom__seaborn-3069__07d4007,True,1010857,0.1961,1397.4,run/mwaskom__seaborn-3069__07d4007/agent/trajectory.json,swebench-verified-winning-traces/7685d364d232/mwaskom__seaborn-3069__07d4007/trajectory.json.gz,downloaded,27794,138323,2c395148c7ae5d0e63a4c4b194ebed6ac2924b2c123af27572a59f5a9932096b,
mwaskom__seaborn-3187,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,mwaskom__seaborn-3187__6c5c51f,True,767032,,473,run/mwaskom__seaborn-3187__6c5c51f/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/mwaskom__seaborn-3187__6c5c51f/trajectory.json.gz,downloaded,23151,136767,90b79a13dd31ec32c1c9a4c6a6149ad663e14994015e0d18e7a22f3b90810dc6,
mwaskom__seaborn-3187,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,c9f3260092d5,mwaskom__seaborn-3187__F4Ujhmb,True,2470446,0.4397,1110.5,run/mwaskom__seaborn-3187__F4Ujhmb/agent/trajectory.json,swebench-verified-winning-traces/c9f3260092d5/mwaskom__seaborn-3187__F4Ujhmb/trajectory.json.gz,downloaded,48104,310014,29011d6b84ed6bb9f81ee2c790c9d81da765ef7ee96ff68a29220ffc31a62719,
pallets__flask-5014,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,pallets__flask-5014__dRTiomb,True,116440,,67.3,run/pallets__flask-5014__dRTiomb/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/pallets__flask-5014__dRTiomb/trajectory.json.gz,existing,12272,59217,5b0458a2c448a307a98bbbb9e2a8f9d6ca0b3bfa51b0931a8957f93fd63a1632,
pallets__flask-5014,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,63518ecf1697,pallets__flask-5014__yGnpNHJ,True,99456,,124,run/pallets__flask-5014__yGnpNHJ/agent/trajectory.json,swebench-verified-winning-traces/63518ecf1697/pallets__flask-5014__yGnpNHJ/trajectory.json.gz,downloaded,13190,60420,a55613b92ea1a8f4b9a014d66cee0ceab64418e77d6c9f5461fae86f57b44315,
pallets__flask-5014,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,e46cec82346a,pallets__flask-5014__eDoni8R,True,152306,0.0307,192.9,run/pallets__flask-5014__eDoni8R/agent/trajectory.json,swebench-verified-winning-traces/e46cec82346a/pallets__flask-5014__eDoni8R/trajectory.json.gz,downloaded,12240,68078,2d6ec177975ada015bc8edbf5c12fdabcf180af5468d862df2dd91f0924db482,
psf__requests-1142,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,psf__requests-1142__Ky5xUaz,True,44044,,77,run/psf__requests-1142__Ky5xUaz/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/psf__requests-1142__Ky5xUaz/trajectory.json.gz,existing,5356,27853,895e12e62defe205e65ccdc81e51e1b81857429d90027001727d432eeac6a962,
psf__requests-1142,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,0a891c5fa0d1,psf__requests-1142__AoUaT2z,True,96191,0.0317,585.4,run/psf__requests-1142__AoUaT2z/agent/trajectory.json,swebench-verified-winning-traces/0a891c5fa0d1/psf__requests-1142__AoUaT2z/trajectory.json.gz,downloaded,11353,57747,32fc9f85cfcaefec6d44870fb6963a6d3a201aa753d94669fac0d9954edcbd50,
psf__requests-1142,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,psf__requests-1142__710f007,True,62653,,59.7,run/psf__requests-1142__710f007/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/psf__requests-1142__710f007/trajectory.json.gz,downloaded,5705,33422,1caa42c0f21d618d34094de917c0417e76bb20b70bf8a65ec0e79472a21710d7,
psf__requests-1724,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,0de035651907,psf__requests-1724__YDD5owJ,True,152880,0.0363,269.5,run/psf__requests-1724__YDD5owJ/agent/trajectory.json,swebench-verified-winning-traces/0de035651907/psf__requests-1724__YDD5owJ/trajectory.json.gz,downloaded,13498,83081,7a592c4e597a579caaea57b993173be67ddd9ae98b64be7647ec6a6b14ecc420,
psf__requests-1724,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,psf__requests-1724__e088769,True,69798,,46.2,run/psf__requests-1724__e088769/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/psf__requests-1724__e088769/trajectory.json.gz,downloaded,5250,34178,12530ba9f2b18293b159b0dbbfb63253443eb7545697a43ad0b9a272620fdb1b,
psf__requests-1724,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,psf__requests-1724__f3edf4b,True,53112,,77.1,run/psf__requests-1724__f3edf4b/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/psf__requests-1724__f3edf4b/trajectory.json.gz,downloaded,5244,30840,36c534adbd3a1fa347af34c2c1d4e902093df3d7e455507e19c526c9b1d37293,
psf__requests-1766,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,psf__requests-1766__c047381,True,37548,,42.1,run/psf__requests-1766__c047381/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/psf__requests-1766__c047381/trajectory.json.gz,downloaded,3675,20489,0c2d0c3d92dd99ba34d6627ae7aaf7b90f59e644a23dc5bd451db4272dc26bab,
psf__requests-1766,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,psf__requests-1766__9d16941,True,18984,,78.4,run/psf__requests-1766__9d16941/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/psf__requests-1766__9d16941/trajectory.json.gz,downloaded,2802,12762,a089a8cbc2b6e76d6e8170f25db2ce0ad1424db1d521813419a3afcda8774833,
psf__requests-1766,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,psf__requests-1766__k3rkGPo,True,248546,0.0561,385,run/psf__requests-1766__k3rkGPo/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/psf__requests-1766__k3rkGPo/trajectory.json.gz,downloaded,11445,71377,96e5f611bbe1bc51b19754716f742cd9ffaf516021549d78d58460a02900f6a6,
psf__requests-1921,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,psf__requests-1921__77902ca,True,88796,,90.6,run/psf__requests-1921__77902ca/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/psf__requests-1921__77902ca/trajectory.json.gz,downloaded,11494,50455,8988833b5554ca14d09a49555458b846f3223eaa2ca0faae2eda5a13695ea1c0,
psf__requests-1921,cost,claude-code,subconscious/glm-5.2,claude-code | subconscious/glm-5.2 | daytona | python,63ca9a349e63,psf__requests-1921__ymeqEKv,True,460489,0.441,580.4,run/psf__requests-1921__ymeqEKv/agent/trajectory.json,swebench-verified-winning-traces/63ca9a349e63/psf__requests-1921__ymeqEKv/trajectory.json.gz,downloaded,16372,140946,a629531b36868ed8a47683ff20138d8ac5fe605659f2985f6fe62446a439d519,
psf__requests-2317,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,psf__requests-2317__ebd34a7,True,68128,,98.9,run/psf__requests-2317__ebd34a7/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/psf__requests-2317__ebd34a7/trajectory.json.gz,downloaded,6777,35862,91cd74b546ab1063b75db85a3c51dc2724ce2f4ef970bb98f237a978cf883a9d,
psf__requests-2317,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,b9495d78d88c,psf__requests-2317__j2iHqBN,True,94412,0.0269,265.4,run/psf__requests-2317__j2iHqBN/agent/trajectory.json,swebench-verified-winning-traces/b9495d78d88c/psf__requests-2317__j2iHqBN/trajectory.json.gz,downloaded,11116,62735,b6a4cb638dd62261d0bc6b2dcaf91e0e43397c279ae8673ff4b5d068943ecdb9,
psf__requests-2931,token; time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,0017241088a1,psf__requests-2931__a93J8o3,True,176574,,182.4,run/psf__requests-2931__a93J8o3/agent/trajectory.json,swebench-verified-winning-traces/0017241088a1/psf__requests-2931__a93J8o3/trajectory.json.gz,existing,12200,68094,10025657b65062990dc8bbb01585cf29ca368ce19869db88bfd95ee718eb2af2,
psf__requests-2931,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,psf__requests-2931__uGsCiYK,True,672432,0.1319,210.7,run/psf__requests-2931__uGsCiYK/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/psf__requests-2931__uGsCiYK/trajectory.json.gz,downloaded,20720,117761,4504e32a9714ad3ce0d1e3ed75f569cf8f0272eb1abaf74295a52ab15d2fb886,
psf__requests-5414,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,psf__requests-5414__07ec255,True,195888,,170.5,run/psf__requests-5414__07ec255/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/psf__requests-5414__07ec255/trajectory.json.gz,downloaded,10753,57688,010df3f46bf65d6acdff7b17e26d928d0b15da5f998aa4b6c5d60aafa63097c4,
psf__requests-5414,time,codex,subconscious/glm-5.2,codex | subconscious/glm-5.2 | e2b | python,b1a03feecef5,psf__requests-5414__vh2PB4A,True,315098,,132.6,run/psf__requests-5414__vh2PB4A/agent/trajectory.json,swebench-verified-winning-traces/b1a03feecef5/psf__requests-5414__vh2PB4A/trajectory.json.gz,downloaded,10951,56403,875aa8ebef462761c8f0ff7f3d138ddc6915d3578d05f7df463cc93a97a7b2f1,
psf__requests-5414,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,psf__requests-5414__kVdCyi2,True,1761237,0.3705,914.4,run/psf__requests-5414__kVdCyi2/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/psf__requests-5414__kVdCyi2/trajectory.json.gz,downloaded,22307,149683,7678a72c44cbe1e378b74dd6a36fa7c4c198247c6f3da76b5edcfb9c89f50651,
psf__requests-6028,token; time,codex,subconscious/glm-5.2,codex | subconscious/glm-5.2 | e2b | python,a68304ea3a4a,psf__requests-6028__f867db6,True,381412,,482.3,run/psf__requests-6028__f867db6/agent/trajectory.json,swebench-verified-winning-traces/a68304ea3a4a/psf__requests-6028__f867db6/trajectory.json.gz,downloaded,23896,101300,0242bcd21b22e5b02f1b5c957d96a7094921f23c82b11c84186572ef477a22d7,
psf__requests-6028,cost,mini-swe-agent,subconscious/glm-5.2,mini-swe-agent | subconscious/glm-5.2 | e2b | python,d2cf5ec25625,psf__requests-6028__KrzZksE,True,1395518,0.296,3023.1,run/psf__requests-6028__KrzZksE/agent/trajectory.json,swebench-verified-winning-traces/d2cf5ec25625/psf__requests-6028__KrzZksE/trajectory.json.gz,downloaded,29196,154085,73cadfd8d49807ea6ebbf756b527a509ee7d819b97b478ac51499c9a3798bb5d,
pydata__xarray-2905,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,pydata__xarray-2905__2a05468,True,308247,,94.6,run/pydata__xarray-2905__2a05468/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/pydata__xarray-2905__2a05468/trajectory.json.gz,downloaded,14643,83200,636b715ef91c8c9b5d5ec1df98ef73dc7ad847dfc51080f1e254cde00d9cf772,
pydata__xarray-2905,cost,mini-swe-agent,glm-gcp1,mini-swe-agent | glm-gcp1 | e2b | python,246a9156a882,pydata__xarray-2905__4gLaj4w,True,561977,0.1191,632.7,run/pydata__xarray-2905__4gLaj4w/agent/trajectory.json,swebench-verified-winning-traces/246a9156a882/pydata__xarray-2905__4gLaj4w/trajectory.json.gz,downloaded,22730,138862,173c16ef47898b0628214e97922bbcd264cc1a9a1d4a100e68511711b55416e2,
pydata__xarray-2905,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,pydata__xarray-2905__208e4da,True,126374,,115.1,run/pydata__xarray-2905__208e4da/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/pydata__xarray-2905__208e4da/trajectory.json.gz,downloaded,9902,50015,2aa013ef74996e2b800dab968b62930eafab224759c5749219b33927f36fa753,
pydata__xarray-3095,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,pydata__xarray-3095__5e60b28,True,600588,,168,run/pydata__xarray-3095__5e60b28/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/pydata__xarray-3095__5e60b28/trajectory.json.gz,downloaded,25147,159634,3db67be0d264dfb21c57c690190de96b818d86506757b2fa75498ce35c8dd9d0,
pydata__xarray-3095,token,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | python,472ee1f9d42c,pydata__xarray-3095__b00f371,True,281108,,201.1,run/pydata__xarray-3095__b00f371/agent/trajectory.json,swebench-verified-winning-traces/472ee1f9d42c/pydata__xarray-3095__b00f371/trajectory.json.gz,downloaded,18760,95864,e5836e5d8801e7bb0404503885838813878c165089c561e3ce7f122a36332a0f,
pydata__xarray-3095,cost,claude-code,subconscious/glm-5.2,claude-code | subconscious/glm-5.2 | daytona | python,63ca9a349e63,pydata__xarray-3095__o6D9jwk,True,920935,0.6989,769.8,run/pydata__xarray-3095__o6D9jwk/agent/trajectory.json,swebench-verified-winning-traces/63ca9a349e63/pydata__xarray-3095__o6D9jwk/trajectory.json.gz,downloaded,25270,240012,4563f75f6c514ab900f08074aba4e7cbae659df73b2e7bbc4287faead41289d6,
pydata__xarray-3151,time,subconscious-code,subconscious/glm-5.2,subconscious-code | subconscious/glm-5.2 | e2b | go,187f0c30fc5f,pydata__xarray-3151__6d14938,True,209468,,90.5,run/pydata__xarray-3151__6d14938/agent/trajectory.json,swebench-verified-winning-traces/187f0c30fc5f/pydata__xarray-3151__6d14938/trajectory.json.gz,downloaded,18147,83585,4259aca3a5a004789dbdd1ed06688078fcf099da6e29b42fe0badeab62b4c716,
